name,website,guestbunks,hutname,pppn,dryingroom,gridref,location,lat,lng,caveclub,cave,survey
,,,,,,,,54.2011972,-2.51270311,,,TRUE
,,,,,,,,54.20119738,-2.51270161,,,TRUE
,,,,,,,,54.20118655,-2.51269259,,,TRUE
,,,,,,,,54.20118731,-2.512691775,,,TRUE
,,,,,,,,54.20117927,-2.51264556,,,TRUE
,,,,,,,,54.20120082,-2.512616895,,,TRUE
,,,,,,,,54.20121877,-2.512621275,,,TRUE
,,,,,,,,54.20121884,-2.512600705,,,TRUE
,,,,,,,,54.20122068,-2.51259107,,,TRUE
,,,,,,,,54.2012061,-2.51260738,,,TRUE
,,,,,,,,54.20120255,-2.51256178,,,TRUE
,,,,,,,,54.20116764,-2.51255398,,,TRUE
,,,,,,,,54.20116792,-2.51255234,,,TRUE
,,,,,,,,54.20115752,-2.512572415,,,TRUE
,,,,,,,,54.20113803,-2.51254596,,,TRUE
,,,,,,,,54.20110774,-2.512515445,,,TRUE
,,,,,,,,54.20109804,-2.512513795,,,TRUE
,,,,,,,,54.20109426,-2.51249698,,,TRUE
,,,,,,,,54.20109115,-2.5124804,,,TRUE
,,,,,,,,54.20108932,-2.51243591,,,TRUE
,,,,,,,,54.20107956,-2.51241824,,,TRUE
,,,,,,,,54.20104683,-2.512402955,,,TRUE
,,,,,,,,54.20104453,-2.51237369,,,TRUE
,,,,,,,,54.20101791,-2.51238132,,,TRUE
,,,,,,,,54.20103662,-2.512380185,,,TRUE
,,,,,,,,54.20101442,-2.51236872,,,TRUE
,,,,,,,,54.20101611,-2.51233406,,,TRUE
,,,,,,,,54.20116531,-2.51263748,,,TRUE
,,,,,,,,54.20117778,-2.512660365,,,TRUE
,,,,,,,,54.20118748,-2.512663675,,,TRUE
,,,,,,,,54.2012051,-2.512670715,,,TRUE
,,,,,,,,54.20122238,-2.51269789,,,TRUE
,,,,,,,,54.20121681,-2.51271559,,,TRUE
,,,,,,,,54.20121793,-2.512719705,,,TRUE
,,,,,,,,54.20118987,-2.512777655,,,TRUE
,,,,,,,,54.20117918,-2.51282245,,,TRUE
,,,,,,,,54.20115541,-2.512872855,,,TRUE
,,,,,,,,54.20114934,-2.512891915,,,TRUE
,,,,,,,,54.2011599,-2.512920065,,,TRUE
,,,,,,,,54.20115211,-2.512936715,,,TRUE
,,,,,,,,54.20115425,-2.512952295,,,TRUE
,,,,,,,,54.20114097,-2.5130023,,,TRUE
,,,,,,,,54.20113248,-2.513029135,,,TRUE
,,,,,,,,54.20112313,-2.51303886,,,TRUE
,,,,,,,,54.20109152,-2.51300723,,,TRUE
,,,,,,,,54.20106744,-2.512967635,,,TRUE
,,,,,,,,54.20105663,-2.512967055,,,TRUE
,,,,,,,,54.20102794,-2.512948905,,,TRUE
,,,,,,,,54.20100117,-2.512937185,,,TRUE
,,,,,,,,54.200937,-2.51283424,,,TRUE
,,,,,,,,54.20091835,-2.51286253,,,TRUE
,,,,,,,,54.20089966,-2.512860085,,,TRUE
,,,,,,,,54.20084486,-2.51281604,,,TRUE
,,,,,,,,54.20077472,-2.51276229,,,TRUE
,,,,,,,,54.2007549,-2.5127409,,,TRUE
,,,,,,,,54.20070527,-2.51272125,,,TRUE
,,,,,,,,54.20067586,-2.512667975,,,TRUE
,,,,,,,,54.20062367,-2.51259691,,,TRUE
,,,,,,,,54.20058774,-2.512518455,,,TRUE
,,,,,,,,54.20058705,-2.51251946,,,TRUE
,,,,,,,,54.20052467,-2.512435785,,,TRUE
,,,,,,,,54.20048522,-2.51238529,,,TRUE
,,,,,,,,54.20045823,-2.51235528,,,TRUE
,,,,,,,,54.20039615,-2.51224708,,,TRUE
,,,,,,,,54.20036763,-2.51215383,,,TRUE
,,,,,,,,54.20034847,-2.51212134,,,TRUE
,,,,,,,,54.20034989,-2.51212501,,,TRUE
,,,,,,,,54.20034249,-2.512124405,,,TRUE
,,,,,,,,54.20033703,-2.512059855,,,TRUE
,,,,,,,,54.20034142,-2.511998735,,,TRUE
,,,,,,,,54.20034095,-2.51199998,,,TRUE
,,,,,,,,54.20036668,-2.511965545,,,TRUE
,,,,,,,,54.20040182,-2.511995225,,,TRUE
,,,,,,,,54.20043177,-2.51201743,,,TRUE
,,,,,,,,54.20048475,-2.512030095,,,TRUE
,,,,,,,,54.20048356,-2.512031195,,,TRUE
,,,,,,,,54.20051206,-2.51195691,,,TRUE
,,,,,,,,54.20055154,-2.511963685,,,TRUE
,,,,,,,,54.20057978,-2.511865755,,,TRUE
,,,,,,,,54.20056149,-2.51183142,,,TRUE
,,,,,,,,54.20053076,-2.51176038,,,TRUE
,,,,,,,,54.19896515,-2.509246205,,,TRUE
,,,,,,,,54.19896008,-2.509243345,,,TRUE
,,,,,,,,54.19895088,-2.50924235,,,TRUE
,,,,,,,,54.19894336,-2.509277185,,,TRUE
,,,,,,,,54.198941,-2.509282775,,,TRUE
,,,,,,,,54.19894961,-2.509246855,,,TRUE
,,,,,,,,54.1989559,-2.50925223,,,TRUE
,,,,,,,,54.19895222,-2.509256665,,,TRUE
,,,,,,,,54.19895331,-2.509251615,,,TRUE
,,,,,,,,54.19894852,-2.509237215,,,TRUE
,,,,,,,,54.19891576,-2.50923573,,,TRUE
,,,,,,,,54.19889869,-2.509213125,,,TRUE
,,,,,,,,54.19889634,-2.50918532,,,TRUE
,,,,,,,,54.19560361,-2.50832438,,,TRUE
,,,,,,,,54.19565257,-2.50829639,,,TRUE
,,,,,,,,54.19566805,-2.5083494,,,TRUE
,,,,,,,,54.19567162,-2.508377555,,,TRUE
,,,,,,,,54.19569294,-2.50839943,,,TRUE
,,,,,,,,54.19574404,-2.50833998,,,TRUE
,,,,,,,,54.19578479,-2.508364445,,,TRUE
,,,,,,,,54.19579257,-2.50836115,,,TRUE
,,,,,,,,54.19587558,-2.50837205,,,TRUE
,,,,,,,,54.19592124,-2.508326255,,,TRUE
,,,,,,,,54.19597309,-2.50829484,,,TRUE
,,,,,,,,54.19598403,-2.50826873,,,TRUE
,,,,,,,,54.19592615,-2.508247035,,,TRUE
,,,,,,,,54.19593987,-2.508220675,,,TRUE
,,,,,,,,54.19595942,-2.50826058,,,TRUE
,,,,,,,,54.19592807,-2.50819642,,,TRUE
,,,,,,,,54.19592233,-2.508154175,,,TRUE
,,,,,,,,54.19592596,-2.50812533,,,TRUE
,,,,,,,,54.19579145,-2.508444625,,,TRUE
,,,,,,,,54.1957749,-2.508476585,,,TRUE
,,,,,,,,54.19575949,-2.508489365,,,TRUE
,,,,,,,,54.19572207,-2.50843441,,,TRUE
,,,,,,,,54.19577751,-2.50848145,,,TRUE
,,,,,,,,54.19590171,-2.508681525,,,TRUE
,,,,,,,,54.19591914,-2.508701825,,,TRUE
,,,,,,,,54.1959643,-2.508698905,,,TRUE
,,,,,,,,54.19601351,-2.50872353,,,TRUE
,,,,,,,,54.19600968,-2.508773045,,,TRUE
,,,,,,,,54.19601995,-2.50889346,,,TRUE
,,,,,,,,54.19610611,-2.50892992,,,TRUE
,,,,,,,,54.1961694,-2.507782325,,,TRUE
,,,,,,,,54.19619652,-2.50793378,,,TRUE
,,,,,,,,54.19627278,-2.508038685,,,TRUE
,,,,,,,,54.19631281,-2.508120595,,,TRUE
,,,,,,,,54.19633231,-2.50810394,,,TRUE
,,,,,,,,54.19633765,-2.50813848,,,TRUE
,,,,,,,,54.1962228,-2.508186675,,,TRUE
,,,,,,,,54.19610849,-2.50833306,,,TRUE
,,,,,,,,54.19600358,-2.508381315,,,TRUE
,,,,,,,,54.19596411,-2.508316875,,,TRUE
,,,,,,,,54.19593658,-2.50831032,,,TRUE
,,,,,,,,54.1959467,-2.508372425,,,TRUE
,,,,,,,,54.19602642,-2.508445,,,TRUE
,,,,,,,,54.19609282,-2.5084813,,,TRUE
,,,,,,,,54.19612291,-2.50856904,,,TRUE
,,,,,,,,54.19610222,-2.50865527,,,TRUE
,,,,,,,,54.19616235,-2.50873667,,,TRUE
,,,,,,,,54.1961147,-2.50894675,,,TRUE
,,,,,,,,54.19872853,-2.51065361,,,TRUE
,,,,,,,,54.19871779,-2.51089563,,,TRUE
,,,,,,,,54.1986503,-2.510976745,,,TRUE
,,,,,,,,54.19868825,-2.51109846,,,TRUE
,,,,,,,,54.19867378,-2.511141965,,,TRUE
,,,,,,,,54.1985959,-2.51088138,,,TRUE
,,,,,,,,54.19845551,-2.510703125,,,TRUE
,,,,,,,,54.1984775,-2.510417305,,,TRUE
,,,,,,,,54.1983623,-2.510310015,,,TRUE
,,,,,,,,54.19829723,-2.510268855,,,TRUE
,,,,,,,,54.19828039,-2.5101815,,,TRUE
,,,,,,,,54.19822562,-2.5100976,,,TRUE
,,,,,,,,54.1981716,-2.509952915,,,TRUE
,,,,,,,,54.19805739,-2.509910235,,,TRUE
,,,,,,,,54.19803756,-2.509720275,,,TRUE
,,,,,,,,54.19812554,-2.50973444,,,TRUE
,,,,,,,,54.19788517,-2.509819725,,,TRUE
,,,,,,,,54.19777618,-2.50988457,,,TRUE
,,,,,,,,54.19769693,-2.50995371,,,TRUE
,,,,,,,,54.19758231,-2.50987908,,,TRUE
,,,,,,,,54.1974068,-2.50996042,,,TRUE
,,,,,,,,54.19727382,-2.509962315,,,TRUE
,,,,,,,,54.19714399,-2.51004465,,,TRUE
,,,,,,,,54.19710751,-2.51014179,,,TRUE
,,,,,,,,54.19693467,-2.510156535,,,TRUE
,,,,,,,,54.19681999,-2.51014258,,,TRUE
,,,,,,,,54.19676437,-2.510091645,,,TRUE
,,,,,,,,54.19679011,-2.50994063,,,TRUE
,,,,,,,,54.19678895,-2.509722715,,,TRUE
,,,,,,,,54.19681709,-2.509606535,,,TRUE
,,,,,,,,54.19678861,-2.50936982,,,TRUE
,,,,,,,,54.19662341,-2.509303915,,,TRUE
,,,,,,,,54.19649608,-2.509244585,,,TRUE
,,,,,,,,54.1964225,-2.509179665,,,TRUE
,,,,,,,,54.19636454,-2.50915838,,,TRUE
,,,,,,,,54.19632825,-2.509206255,,,TRUE
,,,,,,,,54.19627516,-2.509046215,,,TRUE
,,,,,,,,54.1962412,-2.509013035,,,TRUE
,,,,,,,,54.2009796,-2.511936655,,,TRUE
,,,,,,,,54.20095044,-2.51190239,,,TRUE
,,,,,,,,54.20086878,-2.51181554,,,TRUE
,,,,,,,,54.2007716,-2.511688675,,,TRUE
,,,,,,,,54.20074757,-2.511657465,,,TRUE
,,,,,,,,54.2006368,-2.511546825,,,TRUE
,,,,,,,,54.20058897,-2.511498245,,,TRUE
,,,,,,,,54.20057107,-2.51148271,,,TRUE
,,,,,,,,54.2005112,-2.511428325,,,TRUE
,,,,,,,,54.20050717,-2.511439335,,,TRUE
,,,,,,,,54.2005029,-2.511411855,,,TRUE
,,,,,,,,54.20049546,-2.511314895,,,TRUE
,,,,,,,,54.20044079,-2.51121807,,,TRUE
,,,,,,,,54.20046372,-2.511052255,,,TRUE
,,,,,,,,54.20049695,-2.510977725,,,TRUE
,,,,,,,,54.20047024,-2.510917125,,,TRUE
,,,,,,,,54.20043934,-2.51094472,,,TRUE
,,,,,,,,54.20039825,-2.510886235,,,TRUE
,,,,,,,,54.20041679,-2.510764825,,,TRUE
,,,,,,,,54.20040148,-2.510671835,,,TRUE
,,,,,,,,54.20036669,-2.510659025,,,TRUE
,,,,,,,,54.20032339,-2.51058385,,,TRUE
,,,,,,,,54.20032491,-2.510494295,,,TRUE
,,,,,,,,54.20031384,-2.510453135,,,TRUE
,,,,,,,,54.20034576,-2.510390485,,,TRUE
,,,,,,,,54.2003416,-2.510382645,,,TRUE
,,,,,,,,54.20025818,-2.510255045,,,TRUE
,,,,,,,,54.2002078,-2.510250775,,,TRUE
,,,,,,,,54.20017165,-2.510279585,,,TRUE
,,,,,,,,54.20011686,-2.510308255,,,TRUE
,,,,,,,,54.20005169,-2.51036245,,,TRUE
,,,,,,,,54.20004129,-2.51038839,,,TRUE
,,,,,,,,54.1999907,-2.51039302,,,TRUE
,,,,,,,,54.19997344,-2.51040463,,,TRUE
,,,,,,,,54.19994892,-2.510354395,,,TRUE
,,,,,,,,54.19992628,-2.510335855,,,TRUE
,,,,,,,,54.19872878,-2.510648225,,,TRUE
,,,,,,,,54.19880404,-2.510409305,,,TRUE
,,,,,,,,54.1988653,-2.510362775,,,TRUE
,,,,,,,,54.1989096,-2.51022342,,,TRUE
,,,,,,,,54.19899133,-2.51023284,,,TRUE
,,,,,,,,54.19911533,-2.510026985,,,TRUE
,,,,,,,,54.19918588,-2.51005175,,,TRUE
,,,,,,,,54.19922311,-2.51010904,,,TRUE
,,,,,,,,54.19918335,-2.5102318,,,TRUE
,,,,,,,,54.19934257,-2.510072685,,,TRUE
,,,,,,,,54.19944279,-2.509846965,,,TRUE
,,,,,,,,54.19956573,-2.50985742,,,TRUE
,,,,,,,,54.19961075,-2.50987408,,,TRUE
,,,,,,,,54.19962627,-2.509976015,,,TRUE
,,,,,,,,54.1995933,-2.51004738,,,TRUE
,,,,,,,,54.19959308,-2.510100415,,,TRUE
,,,,,,,,54.19966644,-2.51012865,,,TRUE
,,,,,,,,54.19968546,-2.51016689,,,TRUE
,,,,,,,,54.19972703,-2.51018046,,,TRUE
,,,,,,,,54.19976243,-2.51023261,,,TRUE
,,,,,,,,54.19984163,-2.510280305,,,TRUE
,,,,,,,,54.19986627,-2.510327625,,,TRUE
,,,,,,,,54.1999053,-2.51031739,,,TRUE
,,,,,,,,54.1999265,-2.510339635,,,TRUE
,,,,,,,,54.19993046,-2.51033251,,,TRUE
,,,,,,,,54.20056699,-2.515445675,,,TRUE
,,,,,,,,54.20060621,-2.515566045,,,TRUE
,,,,,,,,54.20065506,-2.515694525,,,TRUE
,,,,,,,,54.20068852,-2.515837225,,,TRUE
,,,,,,,,54.20069515,-2.515898005,,,TRUE
,,,,,,,,54.20070196,-2.516035575,,,TRUE
,,,,,,,,54.20066975,-2.51614391,,,TRUE
,,,,,,,,54.20068324,-2.516248455,,,TRUE
,,,,,,,,54.20066309,-2.51631837,,,TRUE
,,,,,,,,54.20065564,-2.516438445,,,TRUE
,,,,,,,,54.20076319,-2.51657378,,,TRUE
,,,,,,,,54.20078737,-2.516553235,,,TRUE
,,,,,,,,54.20081768,-2.51660987,,,TRUE
,,,,,,,,54.20089378,-2.516691465,,,TRUE
,,,,,,,,54.20141967,-2.51518402,,,TRUE
,,,,,,,,54.20138761,-2.515130755,,,TRUE
,,,,,,,,54.20139748,-2.515120665,,,TRUE
,,,,,,,,54.20136657,-2.515109835,,,TRUE
,,,,,,,,54.20132682,-2.515139815,,,TRUE
,,,,,,,,54.20130171,-2.51529864,,,TRUE
,,,,,,,,54.20124851,-2.51544184,,,TRUE
,,,,,,,,54.20123757,-2.51557758,,,TRUE
,,,,,,,,54.20121093,-2.51567206,,,TRUE
,,,,,,,,54.20117653,-2.515708615,,,TRUE
,,,,,,,,54.20120133,-2.515811625,,,TRUE
,,,,,,,,54.20116953,-2.5158815,,,TRUE
,,,,,,,,54.20119126,-2.515920295,,,TRUE
,,,,,,,,54.2011897,-2.515913995,,,TRUE
,,,,,,,,54.20118065,-2.516038145,,,TRUE
,,,,,,,,54.20119154,-2.516096885,,,TRUE
,,,,,,,,54.20119321,-2.516126355,,,TRUE
,,,,,,,,54.20117971,-2.51620314,,,TRUE
,,,,,,,,54.2011406,-2.51622923,,,TRUE
,,,,,,,,54.20108548,-2.516154955,,,TRUE
,,,,,,,,54.20105481,-2.516182385,,,TRUE
,,,,,,,,54.20101972,-2.516204135,,,TRUE
,,,,,,,,54.20100927,-2.516385685,,,TRUE
,,,,,,,,54.20093755,-2.516397425,,,TRUE
,,,,,,,,54.20094098,-2.51659932,,,TRUE
,,,,,,,,54.20094244,-2.51659195,,,TRUE
,,,,,,,,54.20089677,-2.51670153,,,TRUE
,,,,,,,,54.19826781,-2.511416535,,,TRUE
,,,,,,,,54.19826157,-2.511417795,,,TRUE
,,,,,,,,54.19827364,-2.511412565,,,TRUE
,,,,,,,,54.19828847,-2.511385135,,,TRUE
,,,,,,,,54.19831506,-2.511338345,,,TRUE
,,,,,,,,54.19834841,-2.511315955,,,TRUE
,,,,,,,,54.19838097,-2.511309825,,,TRUE
,,,,,,,,54.19840535,-2.51134543,,,TRUE
,,,,,,,,54.19745612,-2.512627845,,,TRUE
,,,,,,,,54.19745535,-2.512556405,,,TRUE
,,,,,,,,54.19743686,-2.51256585,,,TRUE
,,,,,,,,54.19742805,-2.51255925,,,TRUE
,,,,,,,,54.19741581,-2.512556615,,,TRUE
,,,,,,,,54.19742899,-2.51256322,,,TRUE
,,,,,,,,54.19742649,-2.51255973,,,TRUE
,,,,,,,,54.19743554,-2.512546115,,,TRUE
,,,,,,,,54.19745914,-2.512554415,,,TRUE
,,,,,,,,54.19744695,-2.512599955,,,TRUE
,,,,,,,,54.19744729,-2.51261318,,,TRUE
,,,,,,,,54.19746434,-2.512547125,,,TRUE
,,,,,,,,54.19747851,-2.512577195,,,TRUE
,,,,,,,,54.19746696,-2.5125137,,,TRUE
,,,,,,,,54.19747607,-2.512502225,,,TRUE
,,,,,,,,54.19747757,-2.51248289,,,TRUE
,,,,,,,,54.19748621,-2.512443665,,,TRUE
,,,,,,,,54.19747054,-2.512463685,,,TRUE
,,,,,,,,54.19746418,-2.512434065,,,TRUE
,,,,,,,,54.19744689,-2.51240359,,,TRUE
,,,,,,,,54.19743721,-2.512381525,,,TRUE
,,,,,,,,54.19742154,-2.512376115,,,TRUE
,,,,,,,,54.19743696,-2.51237785,,,TRUE
,,,,,,,,54.1974398,-2.51237446,,,TRUE
,,,,,,,,54.1974267,-2.512359455,,,TRUE
,,,,,,,,54.19746632,-2.512408625,,,TRUE
,,,,,,,,54.19745613,-2.512627845,,,TRUE
,,,,,,,,54.19742738,-2.512579015,,,TRUE
,,,,,,,,54.19745444,-2.512546335,,,TRUE
,,,,,,,,54.19745821,-2.51250919,,,TRUE
,,,,,,,,54.19748962,-2.51245725,,,TRUE
,,,,,,,,54.19749805,-2.51245113,,,TRUE
,,,,,,,,54.19753049,-2.512505015,,,TRUE
,,,,,,,,54.19753212,-2.512547865,,,TRUE
,,,,,,,,54.1975341,-2.51258529,,,TRUE
,,,,,,,,54.19752683,-2.512610625,,,TRUE
,,,,,,,,54.19753465,-2.51263102,,,TRUE
,,,,,,,,54.19753758,-2.512677335,,,TRUE
,,,,,,,,54.19754215,-2.512711095,,,TRUE
,,,,,,,,54.19753844,-2.51272827,,,TRUE
,,,,,,,,54.19753389,-2.51271699,,,TRUE
,,,,,,,,54.19752469,-2.512770555,,,TRUE
,,,,,,,,54.19695531,-2.512713515,,,TRUE
,,,,,,,,54.19691982,-2.512604875,,,TRUE
,,,,,,,,54.19759334,-2.512458365,,,TRUE
,,,,,,,,54.19755822,-2.512460045,,,TRUE
,,,,,,,,54.19753521,-2.51250786,,,TRUE
,,,,,,,,54.19750694,-2.512529005,,,TRUE
,,,,,,,,54.19744735,-2.51257929,,,TRUE
,,,,,,,,54.19739433,-2.51259803,,,TRUE
,,,,,,,,54.19737235,-2.512627555,,,TRUE
,,,,,,,,54.19730362,-2.512627235,,,TRUE
,,,,,,,,54.19727008,-2.512523195,,,TRUE
,,,,,,,,54.19728584,-2.512453805,,,TRUE
,,,,,,,,54.19726437,-2.512425075,,,TRUE
,,,,,,,,54.19722711,-2.512419975,,,TRUE
,,,,,,,,54.19721042,-2.51248187,,,TRUE
,,,,,,,,54.19719624,-2.51251349,,,TRUE
,,,,,,,,54.19716842,-2.512547265,,,TRUE
,,,,,,,,54.19716254,-2.51255754,,,TRUE
,,,,,,,,54.19714044,-2.512562025,,,TRUE
,,,,,,,,54.19712454,-2.51260425,,,TRUE
,,,,,,,,54.19709271,-2.512610295,,,TRUE
,,,,,,,,54.19707124,-2.51267226,,,TRUE
,,,,,,,,54.19703948,-2.512698935,,,TRUE
,,,,,,,,54.19700154,-2.51273369,,,TRUE
,,,,,,,,54.19695838,-2.51271747,,,TRUE
,,,,,,,,54.1969203,-2.512734715,,,TRUE
,,,,,,,,54.19689816,-2.51273002,,,TRUE
,,,,,,,,54.19687107,-2.512744,,,TRUE
,,,,,,,,54.19683234,-2.512745965,,,TRUE
,,,,,,,,54.19681461,-2.512775485,,,TRUE
,,,,,,,,54.19835451,-2.512205475,,,TRUE
,,,,,,,,54.19843006,-2.512076865,,,TRUE
,,,,,,,,54.19850874,-2.51204034,,,TRUE
,,,,,,,,54.19855913,-2.511992155,,,TRUE
,,,,,,,,54.19859459,-2.511965135,,,TRUE
,,,,,,,,54.198631,-2.51194774,,,TRUE
,,,,,,,,54.19826463,-2.51201314,,,TRUE
,,,,,,,,54.19832487,-2.512017385,,,TRUE
,,,,,,,,54.19835685,-2.512207085,,,TRUE
,,,,,,,,54.19833815,-2.51232205,,,TRUE
,,,,,,,,54.19831783,-2.51235445,,,TRUE
,,,,,,,,54.19831917,-2.51240687,,,TRUE
,,,,,,,,54.19826447,-2.512115385,,,TRUE
,,,,,,,,54.19828411,-2.511970595,,,TRUE
,,,,,,,,54.19824869,-2.511958155,,,TRUE
,,,,,,,,54.19826292,-2.511892725,,,TRUE
,,,,,,,,54.19822838,-2.511861485,,,TRUE
,,,,,,,,54.19822446,-2.511697895,,,TRUE
,,,,,,,,54.1982171,-2.51187119,,,TRUE
,,,,,,,,54.19817972,-2.511948675,,,TRUE
,,,,,,,,54.19819092,-2.512049905,,,TRUE
,,,,,,,,54.19822349,-2.512099185,,,TRUE
,,,,,,,,54.1982178,-2.51211441,,,TRUE
,,,,,,,,54.198218,-2.51218342,,,TRUE
,,,,,,,,54.19821816,-2.51226998,,,TRUE
,,,,,,,,54.19815269,-2.51226017,,,TRUE
,,,,,,,,54.19811566,-2.51234627,,,TRUE
,,,,,,,,54.19807499,-2.512375695,,,TRUE
,,,,,,,,54.19807521,-2.51236804,,,TRUE
,,,,,,,,54.19807899,-2.512452395,,,TRUE
,,,,,,,,54.19759656,-2.512470415,,,TRUE
,,,,,,,,54.19764299,-2.512311965,,,TRUE
,,,,,,,,54.19769496,-2.51219656,,,TRUE
,,,,,,,,54.19778268,-2.51202169,,,TRUE
,,,,,,,,54.19785122,-2.51181376,,,TRUE
,,,,,,,,54.19792267,-2.51172246,,,TRUE
,,,,,,,,54.19806308,-2.51175338,,,TRUE
,,,,,,,,54.19822447,-2.511697895,,,TRUE
,,,,,,,,54.19822069,-2.51157185,,,TRUE
,,,,,,,,54.1983456,-2.51144928,,,TRUE
,,,,,,,,54.19839734,-2.511334305,,,TRUE
,,,,,,,,54.1975888,-2.51246279,,,TRUE
,,,,,,,,54.1975295,-2.51275569,,,TRUE
,,,,,,,,54.19747573,-2.513040605,,,TRUE
,,,,,,,,54.19747035,-2.51309513,,,TRUE
,,,,,,,,54.19748739,-2.513116125,,,TRUE
,,,,,,,,54.19745443,-2.51306927,,,TRUE
,,,,,,,,54.19746572,-2.51310855,,,TRUE
,,,,,,,,54.19746479,-2.51310781,,,TRUE
,,,,,,,,54.19746134,-2.513087695,,,TRUE
,,,,,,,,54.19744899,-2.513082335,,,TRUE
,,,,,,,,54.19740174,-2.51312244,,,TRUE
,,,,,,,,54.19675707,-2.5101098,,,TRUE
,,,,,,,,54.19668242,-2.51022966,,,TRUE
,,,,,,,,54.19655647,-2.510252765,,,TRUE
,,,,,,,,54.19650203,-2.51044489,,,TRUE
,,,,,,,,54.19647627,-2.51050775,,,TRUE
,,,,,,,,54.19646137,-2.510610215,,,TRUE
,,,,,,,,54.1963958,-2.5108361,,,TRUE
,,,,,,,,54.19635863,-2.510970605,,,TRUE
,,,,,,,,54.19631338,-2.511030445,,,TRUE
,,,,,,,,54.19627089,-2.511097375,,,TRUE
,,,,,,,,54.19614283,-2.511180015,,,TRUE
,,,,,,,,54.19601655,-2.51119869,,,TRUE
,,,,,,,,54.19592475,-2.511623135,,,TRUE
,,,,,,,,54.1959077,-2.51196531,,,TRUE
,,,,,,,,54.19592667,-2.51200285,,,TRUE
,,,,,,,,54.19590564,-2.51213516,,,TRUE
,,,,,,,,54.19591062,-2.512174415,,,TRUE
,,,,,,,,54.19589024,-2.512219485,,,TRUE
,,,,,,,,54.19590633,-2.512325955,,,TRUE
,,,,,,,,54.19593606,-2.512385935,,,TRUE
,,,,,,,,54.19603319,-2.512486435,,,TRUE
,,,,,,,,54.19607622,-2.512522385,,,TRUE
,,,,,,,,54.19612246,-2.512518815,,,TRUE
,,,,,,,,54.19618512,-2.512399925,,,TRUE
,,,,,,,,54.19624009,-2.512313055,,,TRUE
,,,,,,,,54.1962966,-2.512260185,,,TRUE
,,,,,,,,54.19636325,-2.51230922,,,TRUE
,,,,,,,,54.19638927,-2.512317365,,,TRUE
,,,,,,,,54.1964551,-2.512262165,,,TRUE
,,,,,,,,54.19655086,-2.512248345,,,TRUE
,,,,,,,,54.19657316,-2.51230498,,,TRUE
,,,,,,,,54.19658752,-2.51235787,,,TRUE
,,,,,,,,54.19664458,-2.51239601,,,TRUE
,,,,,,,,54.19671414,-2.512572055,,,TRUE
,,,,,,,,54.19682264,-2.51261388,,,TRUE
,,,,,,,,54.19693553,-2.512620465,,,TRUE
,,,,,,,,54.20135266,-2.51467163,,,TRUE
,,,,,,,,54.20139211,-2.51468205,,,TRUE
,,,,,,,,54.2014138,-2.5145791,,,TRUE
,,,,,,,,54.20142756,-2.514323895,,,TRUE
,,,,,,,,54.20142009,-2.514243375,,,TRUE
,,,,,,,,54.20142571,-2.514190095,,,TRUE
,,,,,,,,54.20144612,-2.51416189,,,TRUE
,,,,,,,,54.20147391,-2.51415031,,,TRUE
,,,,,,,,54.20150329,-2.51411336,,,TRUE
,,,,,,,,54.20150244,-2.51398306,,,TRUE
,,,,,,,,54.20149453,-2.513867115,,,TRUE
,,,,,,,,54.20152456,-2.513795255,,,TRUE
,,,,,,,,54.20155651,-2.5137298,,,TRUE
,,,,,,,,54.20158834,-2.5136003,,,TRUE
,,,,,,,,54.20160703,-2.51345105,,,TRUE
,,,,,,,,54.20164478,-2.51341402,,,TRUE
,,,,,,,,54.20165741,-2.51333786,,,TRUE
,,,,,,,,54.20166277,-2.51331568,,,TRUE
,,,,,,,,54.2016921,-2.513323845,,,TRUE
,,,,,,,,54.20173604,-2.513310525,,,TRUE
,,,,,,,,54.20175085,-2.513352475,,,TRUE
,,,,,,,,54.20175429,-2.51329796,,,TRUE
,,,,,,,,54.20175996,-2.513346795,,,TRUE
,,,,,,,,54.20180075,-2.513296845,,,TRUE
,,,,,,,,54.20182428,-2.51327842,,,TRUE
,,,,,,,,54.20184172,-2.513251545,,,TRUE
,,,,,,,,54.2018641,-2.51328172,,,TRUE
,,,,,,,,54.20186018,-2.51330018,,,TRUE
,,,,,,,,54.20188862,-2.513263355,,,TRUE
,,,,,,,,54.20189659,-2.513245225,,,TRUE
,,,,,,,,54.20190351,-2.513230425,,,TRUE
,,,,,,,,54.20146815,-2.514246615,,,TRUE
,,,,,,,,54.20146242,-2.51428415,,,TRUE
,,,,,,,,54.19969185,-2.516468095,,,TRUE
,,,,,,,,54.19968376,-2.51645146,,,TRUE
,,,,,,,,54.19968336,-2.516443215,,,TRUE
,,,,,,,,54.19969725,-2.51645317,,,TRUE
,,,,,,,,54.19970189,-2.51640019,,,TRUE
,,,,,,,,54.19961446,-2.51635174,,,TRUE
,,,,,,,,54.19961732,-2.516357505,,,TRUE
,,,,,,,,54.19961662,-2.51634766,,,TRUE
,,,,,,,,54.19961852,-2.51635182,,,TRUE
,,,,,,,,54.19965608,-2.516373975,,,TRUE
,,,,,,,,54.19966196,-2.516323805,,,TRUE
,,,,,,,,54.19966937,-2.51630162,,,TRUE
,,,,,,,,54.1996937,-2.51630083,,,TRUE
,,,,,,,,54.19972291,-2.516324025,,,TRUE
,,,,,,,,54.19975797,-2.516315655,,,TRUE
